pert_id,pert_iname,target_organ,mCS_homo,mCS_hetero,OrganScore,efficacy_z,specificity,robustness,composite_score,rank
BRD-K47278471,diphenhydramine,lung,0.11050614461679001,-0.07995390834899711,0.1904600529657871,3.1352446871103514,0.18789742814336646,0.5802064151406064,1.4845290278293326,11
BRD-K39621635,artemether,lung,0.143973457345892,-0.034071468470128326,0.17804492581602033,2.9280866550887197,0.17548230099359968,0.8086355542297282,1.4664700186024864,12
BRD-K93433262,alfacalcidol,lung,0.15329772039578435,-0.014632619204287503,0.16793033960007187,2.7593153046278935,0.16536771477765122,0.9128649454861951,1.4271959199303113,13
BRD-A67552655,etomoxir,lung,0.04946896368572875,-0.14025938885652342,0.18972835254225218,3.123035579789873,0.18716572771983153,0.26073574664407906,1.3835846742251223,14
BRD-K42644990,BRD-K42644990,lung,0.13802681512348527,-0.025245507650845263,0.16327232277433054,2.6815919283705387,0.1607096979519099,0.84537791031321,1.3744630538277514,15
BRD-A39268308,epibatidine,lung,0.161724556353989,0.005609414590797476,0.15611514176319152,2.5621676554489357,0.15355251694077088,0.9664777292036167,1.3608761360228905,16
BRD-K66818636,lomifylline,lung,0.08708510454615606,-0.08686759819101957,0.1739527027371756,2.8598040777634526,0.17139007791475497,0.500625187914844,1.3455262108542607,17
BRD-K95337198,BRD-K95337198,lung,0.09476373589601865,-0.07453158869531402,0.16929532459133267,2.7820913584787768,0.16673269976891203,0.5597540042455184,1.33078255459584,18
BRD-K73418978,BRD-K73418978,lung,0.1079696443048613,-0.05518954478442764,0.16315918908928895,2.6797041868060867,0.1605965642668683,0.6617441827294228,1.318583898821322,19
BRD-K20514654,YL-59,lung,0.0812884673893816,-0.08933184861558173,0.17062031600496333,2.8042000820046926,0.16805769118254268,0.4764290047345477,1.315026041577004,20
BRD-K11696279,BU-239,skin,0.0890239712023398,-0.028732991679892263,0.11775696288223207,4.086414665758873,0.12023974842719101,0.7559975134189927,1.8974370448574045,1
BRD-K51126483,BRD-K51126483,skin,0.0726284338223876,-0.008537170048102756,0.08116560387049035,2.8428369964644875,0.08364838941544929,0.894817881830749,1.4306746799596546,2
BRD-K11634954,GBR-13069,skin,0.0733525978351879,-0.001345869407581533,0.07469846724276943,2.623047764478629,0.07718125278772837,0.9819826355819895,1.3669682723023668,3
BRD-K20718732,BRD-K20718732,skin,0.0679093565357485,-0.008873159404301572,0.07678251594005008,2.693875317530939,0.07926530148500902,0.8844377605485956,1.366661045622457,4
